78120
2003-09-27/08:30:00      0
2003-09-27/09:30:00      0
2003-09-27/10:30:00      0
2003-09-27/11:30:00      0
2003-09-27/12:30:00      0
2003-09-27/13:30:00      0
2003-09-27/14:30:00      0
2003-09-27/15:30:00      0
2003-09-27/16:30:00      0
2003-09-27/17:30:00      0
2003-09-27/18:30:00      0
2003-09-27/19:30:00      0
2003-09-27/20:30:00      0
2003-09-27/21:30:00      0
2003-09-27/22:30:00      0
2003-09-27/23:30:00      0
2003-09-26/00:30:00      2271.2
2003-09-26/01:30:00      2272.3
2003-09-26/02:30:00      2270.7
2003-09-26/03:30:00      2268.8
2003-09-26/04:30:00      2267.2
2003-09-26/05:30:00      2265.2
2003-09-26/06:30:00      2268.7
2003-09-26/07:30:00      2270.9
2003-09-26/08:30:00      2269.9
2003-09-26/09:30:00      2264.6
2003-09-26/10:30:00      2261.9
2003-09-26/11:30:00      2263.5
2003-09-26/12:30:00      2263.9
2003-09-26/13:30:00      2262.8
2003-09-26/14:30:00      2263.0
2003-09-26/15:30:00      2264.8
2003-09-26/16:30:00      2264.5
2003-09-26/17:30:00      2265.6
2003-09-26/18:30:00      2266.4
2003-09-26/19:30:00      2267.6
2003-09-26/20:30:00      2270.0
2003-09-26/21:30:00      2271.8
2003-09-26/22:30:00      2273.3
2003-09-26/23:30:00      2274.6
2003-09-27/00:30:00      2268.2
2003-09-27/01:30:00      2271.3
2003-09-27/02:30:00      2273.6
2003-09-27/03:30:00      2276.9
2003-09-27/04:30:00      2279.7
2003-09-27/05:30:00      2276.2
2003-09-27/06:30:00      2275.6
2003-09-27/07:30:00      2275.8
2003-09-27/08:30:00      2273.4
2003-09-27/09:30:00      2276.3
2003-09-27/10:30:00      2278.5
2003-09-27/11:30:00      2278.2
2003-09-27/12:30:00      2280.8
2003-09-27/13:30:00      2281.1
2003-09-27/14:30:00      2279.9
2003-09-27/15:30:00      2278.0
2003-09-27/16:30:00      2278.2
2003-09-27/17:30:00      2283.0
2003-09-27/18:30:00      2283.6
2003-09-27/19:30:00      2279.1
2003-09-27/20:30:00      2273.1
2003-09-27/21:30:00      2269.1
2003-09-27/22:30:00      2261.2
2003-09-27/23:30:00      2257.4
2003-09-28/00:30:00      2239.1
2003-09-28/01:30:00      2245.3
2003-09-28/02:30:00      2241.4
2003-09-28/03:30:00      2242.9
2003-09-28/04:30:00      2246.1
2003-09-28/05:30:00      2247.0
2003-09-28/06:30:00      2252.1
2003-09-28/07:30:00      2253.8
2003-09-28/08:30:00      2253.0
2003-09-28/09:30:00      2258.5
2003-09-28/10:30:00      2259.7
2003-09-28/11:30:00      2264.1
2003-09-28/12:30:00      2270.3
2003-09-28/13:30:00      2277.3
2003-09-28/14:30:00      2286.1
2003-09-28/15:30:00      2286.7
2003-09-28/16:30:00      2283.5
2003-09-28/17:30:00      2280.0
2003-09-28/18:30:00      2278.3
2003-09-28/19:30:00      2275.7
2003-09-28/20:30:00      2280.4
2003-09-28/21:30:00      2291.5
2003-09-28/22:30:00      2300.3
2003-09-28/23:30:00      2307.4
2003-09-29/00:30:00      2317.2
2003-09-29/01:30:00      2326.3
2003-09-29/02:30:00      2326.5
2003-09-29/03:30:00      2326.8
2003-09-29/04:30:00      2326.9
2003-09-29/05:30:00      2324.5
2003-09-29/06:30:00      2330.5
2003-09-29/07:30:00      2335.8
2003-09-29/08:30:00      2338.5
2003-09-29/09:30:00      2343.4
2003-09-29/10:30:00      2343.8
2003-09-29/11:30:00      2340.2
2003-09-29/12:30:00      2340.1
2003-09-29/13:30:00      2335.4
2003-09-29/14:30:00      2330.3
2003-09-29/15:30:00      2331.9
2003-09-29/16:30:00      2328.0
2003-09-29/17:30:00      2316.4
2003-09-29/18:30:00      2302.8
2003-09-29/19:30:00      2294.5
2003-09-29/20:30:00      2284.8
2003-09-29/21:30:00      2271.2
2003-09-29/22:30:00      2260.9
2003-09-29/23:30:00      2252.3
2003-09-30/00:30:00      2246.4
2003-09-30/01:30:00      2240.4
2003-09-30/02:30:00      2236.0
2003-09-30/03:30:00      2236.9
2003-09-30/04:30:00      2238.8
2003-09-30/05:30:00      2238.7
2003-09-30/06:30:00      2245.2
2003-09-30/07:30:00      2248.9
2003-09-30/08:30:00      2252.1
2003-09-30/09:30:00      2262.9
2003-09-30/10:30:00      2265.8
2003-09-30/11:30:00      2267.2
2003-09-30/12:30:00      2269.7
2003-09-30/13:30:00      2269.5
2003-09-30/14:30:00      2269.1
2003-09-30/15:30:00      2267.6
2003-09-30/16:30:00      2272.9
2003-09-30/17:30:00      2277.3
2003-09-30/18:30:00      2277.0
2003-09-30/19:30:00      2279.8
2003-09-30/20:30:00      2280.7
2003-09-30/21:30:00      2277.7
2003-09-30/22:30:00      2279.0
2003-09-30/23:30:00      2278.7
2003-10-01/00:30:00      2277.9
2003-10-01/01:30:00      2277.2
2003-10-01/02:30:00      2277.2
2003-10-01/03:30:00      2279.8
2003-10-01/04:30:00      2276.7
2003-10-01/05:30:00      2273.9
2003-10-01/06:30:00      2274.6
2003-10-01/07:30:00      2272.7
2003-10-01/08:30:00      2274.3
2003-10-01/09:30:00      2279.3
2003-10-01/10:30:00      2280.7
2003-10-01/11:30:00      2280.4
2003-10-01/12:30:00      2284.9
2003-10-01/13:30:00      2300.2
2003-10-01/14:30:00      2328.9
2003-10-01/15:30:00      2352.1
2003-10-01/16:30:00      2346.2
2003-10-01/17:30:00      2339.7
2003-10-01/18:30:00      2347.1
